subscription_id,customer_id,plan_type,plan_mrr,subscription_start,subscription_end,churn_date,churn_reason,is_churned,renewal_count,last_renewal_date,discount_pct,contract_type
SUB_00009778,VP_C_00009159,Growth,4999.0,2024-04-24,2024-07-09,2024-07-09,Too expensive,True,2,2024-06-23,0,Monthly
SUB_00009779,VP_C_00009160,Enterprise,12999.0,2023-11-26,2024-03-09,2024-03-09,Integration issues,True,3,2024-02-24,5,Monthly
SUB_00009780,VP_C_00009161,Enterprise,10832.5,2023-05-20,,,,False,3,2023-08-18,25,Annual
SUB_00009781,VP_C_00009162,Starter,1999.0,2025-01-08,2025-06-04,2025-06-04,Product missing features,True,4,2025-05-08,5,Monthly
SUB_00009782,VP_C_00009163,Enterprise,12999.0,2025-08-18,,,,False,8,2026-04-15,5,Monthly
SUB_00009783,VP_C_00009164,Growth,4165.83,2023-11-04,2023-11-25,2023-11-25,Settlement delays,True,0,,20,Annual
SUB_00009784,VP_C_00009165,Growth,4999.0,2023-01-01,2024-02-17,2024-02-17,,True,13,2024-01-26,0,Monthly
SUB_00009785,VP_C_00009166,Enterprise,12999.0,2023-03-18,2024-12-16,2024-12-16,Switched to competitor,True,21,2024-12-07,10,Monthly
SUB_00009786,VP_C_00009166,Growth,4165.83,2025-03-16,,,,False,4,2025-04-15,20,Annual
SUB_00009787,VP_C_00009167,Starter,1999.0,2023-09-15,2024-06-29,2024-06-29,Switched to competitor,True,9,2024-06-11,15,Monthly
SUB_00009788,VP_C_00009168,Enterprise,10832.5,2024-12-26,,,,False,2,2025-02-24,20,Annual
SUB_00009789,VP_C_00009169,Enterprise,12999.0,2024-07-23,,,,False,21,2026-04-14,0,Monthly
SUB_00009790,VP_C_00009170,Starter,1999.0,2024-11-15,2025-10-08,2025-10-08,Better deal elsewhere,True,10,2025-09-11,10,Monthly
SUB_00009791,VP_C_00009171,Growth,4999.0,2023-11-16,2025-01-03,2025-01-03,Poor customer support,True,13,2024-12-10,25,Monthly
SUB_00009792,VP_C_00009172,Growth,4165.83,2023-08-02,,,,False,3,2023-10-31,0,Annual
SUB_00009793,VP_C_00009173,Growth,4165.83,2025-08-03,,,,False,1,2025-09-02,0,Annual
SUB_00009794,VP_C_00009174,Growth,4165.83,2025-01-21,,,,False,2,2025-03-22,10,Annual
SUB_00009795,VP_C_00009175,Growth,4165.83,2024-09-19,,,,False,2,2024-11-18,0,Annual
SUB_00009796,VP_C_00009176,Starter,1665.83,2024-08-31,2024-09-15,2024-09-15,Product missing features,True,0,,20,Annual
SUB_00009797,VP_C_00009177,Enterprise,12999.0,2025-09-09,,,,False,7,2026-04-07,0,Monthly
SUB_00009798,VP_C_00009178,Starter,1999.0,2023-03-10,,,,False,38,2026-04-23,25,Monthly
SUB_00009799,VP_C_00009179,Enterprise,12999.0,2023-03-02,2023-06-25,2023-06-25,Too expensive,True,3,2023-05-31,15,Monthly
SUB_00009800,VP_C_00009180,Enterprise,10832.5,2025-02-12,,,,False,2,2025-04-13,15,Annual
SUB_00009801,VP_C_00009181,Growth,4999.0,2024-02-25,2025-12-30,2025-12-30,Poor customer support,True,22,2025-12-16,0,Monthly
SUB_00009802,VP_C_00009181,Growth,4999.0,2026-02-06,,,,False,5,2026-03-08,0,Monthly
SUB_00009803,VP_C_00009182,Growth,4999.0,2023-05-24,2025-02-18,2025-02-18,Business closed,True,21,2025-02-12,25,Monthly
SUB_00009804,VP_C_00009183,Starter,1665.83,2023-05-28,2025-06-11,2025-06-11,Settlement delays,True,2,2023-07-27,0,Annual
SUB_00009805,VP_C_00009184,Growth,4999.0,2024-05-07,2026-03-31,2026-03-31,Too expensive,True,23,2026-03-28,20,Monthly
SUB_00009806,VP_C_00009185,Starter,1999.0,2025-04-22,2025-11-30,2025-11-30,,True,7,2025-11-18,0,Monthly
SUB_00009807,VP_C_00009186,Growth,4999.0,2023-06-14,2023-09-04,2023-09-04,Settlement delays,True,2,2023-08-13,10,Monthly
SUB_00009808,VP_C_00009186,Enterprise,12999.0,2023-11-25,,,,False,2,2023-12-25,0,Monthly
SUB_00009809,VP_C_00009187,Growth,4999.0,2025-02-21,2025-12-12,2025-12-12,Business closed,True,9,2025-11-18,10,Monthly
SUB_00009810,VP_C_00009187,Growth,4165.83,2026-01-11,,,,False,3,2026-02-10,0,Annual
SUB_00009811,VP_C_00009188,Starter,1999.0,2025-09-22,,,,False,7,2026-04-20,15,Monthly
SUB_00009812,VP_C_00009189,Growth,4999.0,2025-04-06,,,,False,12,2026-04-01,5,Monthly
SUB_00009813,VP_C_00009190,Growth,4999.0,2025-09-26,,,,False,7,2026-04-24,10,Monthly
SUB_00009814,VP_C_00009191,Growth,4999.0,2025-08-31,,,,False,8,2026-04-28,0,Monthly
SUB_00009815,VP_C_00009192,Growth,4165.83,2025-09-28,,,,False,1,2025-10-28,10,Annual
SUB_00009816,VP_C_00009193,Starter,1665.83,2023-09-06,2024-09-12,2024-09-12,Product missing features,True,1,2023-10-06,15,Annual
SUB_00009817,VP_C_00009194,Growth,4165.83,2024-02-05,,,,False,3,2024-05-05,20,Annual
SUB_00009818,VP_C_00009195,Enterprise,10832.5,2025-03-16,2025-03-24,2025-03-24,Business closed,True,0,,15,Annual
SUB_00009819,VP_C_00009195,Growth,4165.83,2025-06-06,,,,False,2,2025-07-06,10,Annual
SUB_00009820,VP_C_00009196,Growth,4165.83,2023-06-13,,,,False,3,2023-09-11,10,Annual
SUB_00009821,VP_C_00009197,Growth,4165.83,2024-10-23,,,,False,2,2024-12-22,25,Annual
SUB_00009822,VP_C_00009198,Growth,4165.83,2024-03-05,,,,False,3,2024-06-03,0,Annual
SUB_00009823,VP_C_00009199,Starter,1999.0,2024-02-05,,,,False,27,2026-04-25,20,Monthly
SUB_00009824,VP_C_00009200,Growth,4999.0,2024-08-28,2025-05-06,2025-05-06,Product missing features,True,8,2025-04-25,5,Monthly
SUB_00009825,VP_C_00009201,Starter,1999.0,2023-07-18,2024-02-20,2024-02-20,Switched to competitor,True,7,2024-02-13,0,Monthly
SUB_00009826,VP_C_00009202,Enterprise,12999.0,2023-09-12,2025-10-06,2025-10-06,,True,25,2025-10-01,0,Monthly
SUB_00009827,VP_C_00009202,Enterprise,10832.5,2025-12-05,,,,False,2,2026-01-04,15,Annual
SUB_00009828,VP_C_00009203,Starter,1665.83,2025-05-04,,,,False,1,2025-06-03,15,Annual
SUB_00009829,VP_C_00009204,Enterprise,10832.5,2023-12-25,,,,False,3,2024-03-24,0,Annual
SUB_00009830,VP_C_00009205,Starter,1999.0,2023-03-14,2024-02-20,2024-02-20,Switched to competitor,True,11,2024-02-07,0,Monthly
SUB_00009831,VP_C_00009206,Starter,1665.83,2023-08-20,2024-09-06,2024-09-06,Product missing features,True,1,2023-09-19,5,Annual
SUB_00009832,VP_C_00009207,Starter,1999.0,2025-09-13,2025-10-30,2025-10-30,,True,1,2025-10-13,0,Monthly
SUB_00009833,VP_C_00009208,Growth,4999.0,2025-08-29,,,,False,8,2026-04-26,0,Monthly
SUB_00009834,VP_C_00009209,Enterprise,12999.0,2023-10-10,2026-01-21,2026-01-21,,True,27,2025-12-28,10,Monthly
SUB_00009835,VP_C_00009209,Growth,4999.0,2026-03-06,,,,False,2,2026-04-05,10,Monthly
SUB_00009836,VP_C_00009210,Growth,4999.0,2023-05-24,2025-12-03,2025-12-03,,True,30,2025-11-09,0,Monthly
SUB_00009837,VP_C_00009211,Growth,4165.83,2025-07-03,,,,False,1,2025-08-02,0,Annual
SUB_00009838,VP_C_00009212,Enterprise,12999.0,2024-02-16,2025-06-03,2025-06-03,Better deal elsewhere,True,15,2025-05-11,0,Monthly
SUB_00009839,VP_C_00009213,Enterprise,12999.0,2023-05-07,2024-12-11,2024-12-11,Integration issues,True,19,2024-11-27,5,Monthly
SUB_00009840,VP_C_00009213,Growth,4165.83,2025-02-21,,,,False,4,2025-03-23,10,Annual
SUB_00009841,VP_C_00009214,Enterprise,10832.5,2025-01-13,,,,False,2,2025-03-14,0,Annual
SUB_00009842,VP_C_00009215,Starter,1999.0,2025-01-27,,,,False,15,2026-04-22,10,Monthly
SUB_00009843,VP_C_00009216,Growth,4999.0,2024-08-22,,,,False,20,2026-04-14,25,Monthly
SUB_00009844,VP_C_00009217,Growth,4999.0,2025-08-25,2025-12-16,2025-12-16,Product missing features,True,3,2025-11-23,15,Monthly
SUB_00009845,VP_C_00009218,Enterprise,12999.0,2024-11-19,,,,False,17,2026-04-13,25,Monthly
SUB_00009846,VP_C_00009219,Growth,4165.83,2023-06-05,2023-07-02,2023-07-02,Integration issues,True,0,,10,Annual
SUB_00009847,VP_C_00009220,Starter,1999.0,2023-07-30,2023-12-20,2023-12-20,Better deal elsewhere,True,4,2023-11-27,5,Monthly
SUB_00009848,VP_C_00009221,Starter,1999.0,2024-03-30,2025-01-30,2025-01-30,,True,10,2025-01-24,0,Monthly
SUB_00009849,VP_C_00009222,Starter,1999.0,2023-05-26,,,,False,35,2026-04-10,0,Monthly
SUB_00009850,VP_C_00009223,Enterprise,12999.0,2024-11-19,2025-05-09,2025-05-09,Integration issues,True,5,2025-04-18,10,Monthly
SUB_00009851,VP_C_00009224,Starter,1999.0,2023-10-10,2025-03-24,2025-03-24,Product missing features,True,17,2025-03-03,0,Monthly
SUB_00009852,VP_C_00009225,Enterprise,12999.0,2025-02-17,2025-12-28,2025-12-28,,True,10,2025-12-14,0,Monthly
SUB_00009853,VP_C_00009226,Starter,1665.83,2023-12-02,,,,False,3,2024-03-01,25,Annual
SUB_00009854,VP_C_00009227,Starter,1999.0,2023-01-12,2023-06-02,2023-06-02,Settlement delays,True,4,2023-05-12,25,Monthly
SUB_00009855,VP_C_00009228,Enterprise,12999.0,2024-10-14,,,,False,18,2026-04-07,10,Monthly
SUB_00009856,VP_C_00009229,Growth,4165.83,2023-05-01,,,,False,3,2023-07-30,0,Annual
SUB_00009857,VP_C_00009230,Growth,4999.0,2024-06-17,2025-05-21,2025-05-21,Better deal elsewhere,True,11,2025-05-13,25,Monthly
SUB_00009858,VP_C_00009231,Growth,4999.0,2023-11-15,2023-12-05,2023-12-05,,True,0,,25,Monthly
SUB_00009859,VP_C_00009232,Starter,1665.83,2024-06-20,,,,False,2,2024-08-19,20,Annual
SUB_00009860,VP_C_00009233,Starter,1999.0,2023-04-16,2024-07-28,2024-07-28,Poor customer support,True,15,2024-07-09,10,Monthly
SUB_00009861,VP_C_00009234,Starter,1999.0,2025-03-01,2025-05-15,2025-05-15,Product missing features,True,2,2025-04-30,25,Monthly
SUB_00009862,VP_C_00009235,Growth,4165.83,2024-10-05,,,,False,2,2024-12-04,0,Annual
SUB_00009863,VP_C_00009236,Enterprise,10832.5,2024-09-04,,,,False,2,2024-11-03,10,Annual
SUB_00009864,VP_C_00009237,Growth,4165.83,2024-04-27,,,,False,2,2024-06-26,0,Annual
SUB_00009865,VP_C_00009238,Growth,4999.0,2023-08-26,2025-11-25,2025-11-25,Business closed,True,27,2025-11-13,20,Monthly
SUB_00009866,VP_C_00009239,Growth,4999.0,2024-11-07,2025-03-03,2025-03-03,Better deal elsewhere,True,3,2025-02-05,25,Monthly
SUB_00009867,VP_C_00009240,Starter,1665.83,2024-03-24,,,,False,3,2024-06-22,0,Annual
SUB_00009868,VP_C_00009241,Enterprise,12999.0,2023-11-02,,,,False,30,2026-04-20,0,Monthly
SUB_00009869,VP_C_00009242,Growth,4999.0,2025-04-21,2025-07-17,2025-07-17,Better deal elsewhere,True,2,2025-06-20,20,Monthly
SUB_00009870,VP_C_00009243,Enterprise,12999.0,2023-05-08,2026-03-31,2026-03-31,Integration issues,True,35,2026-03-23,15,Monthly
SUB_00009871,VP_C_00009244,Growth,4999.0,2024-07-08,2024-11-03,2024-11-03,,True,3,2024-10-06,15,Monthly
SUB_00009872,VP_C_00009245,Starter,1665.83,2025-01-30,,,,False,2,2025-03-31,0,Annual
SUB_00009873,VP_C_00009246,Enterprise,10832.5,2024-09-16,,,,False,2,2024-11-15,20,Annual
SUB_00009874,VP_C_00009247,Growth,4165.83,2024-04-10,,,,False,2,2024-06-09,20,Annual
SUB_00009875,VP_C_00009248,Growth,4165.83,2023-06-07,2023-06-25,2023-06-25,Business closed,True,0,,20,Annual
SUB_00009876,VP_C_00009249,Starter,1999.0,2023-03-14,2024-09-09,2024-09-09,Too expensive,True,18,2024-09-04,0,Monthly
SUB_00009877,VP_C_00009249,Enterprise,12999.0,2024-10-21,,,,False,1,2024-11-20,20,Monthly
SUB_00009878,VP_C_00009250,Growth,4165.83,2025-06-20,,,,False,1,2025-07-20,10,Annual
SUB_00009879,VP_C_00009251,Growth,4165.83,2025-09-29,,,,False,1,2025-10-29,20,Annual
SUB_00009880,VP_C_00009252,Starter,1999.0,2025-02-11,2025-03-04,2025-03-04,,True,0,,15,Monthly
SUB_00009881,VP_C_00009253,Starter,1999.0,2025-07-21,2025-09-03,2025-09-03,,True,1,2025-08-20,0,Monthly
SUB_00009882,VP_C_00009254,Growth,4999.0,2025-01-07,2026-02-10,2026-02-10,Poor customer support,True,13,2026-02-01,25,Monthly
SUB_00009883,VP_C_00009255,Growth,4999.0,2023-12-16,2025-07-13,2025-07-13,Integration issues,True,19,2025-07-08,25,Monthly
SUB_00009884,VP_C_00009256,Enterprise,12999.0,2025-06-15,2025-12-04,2025-12-04,Integration issues,True,5,2025-11-12,0,Monthly
SUB_00009885,VP_C_00009257,Starter,1999.0,2023-10-06,2024-02-22,2024-02-22,,True,4,2024-02-03,0,Monthly
SUB_00009886,VP_C_00009258,Starter,1665.83,2025-08-30,,,,False,1,2025-09-29,25,Annual
SUB_00009887,VP_C_00009259,Growth,4165.83,2023-02-11,2025-02-26,2025-02-26,Too expensive,True,2,2023-04-12,20,Annual
SUB_00009888,VP_C_00009259,Enterprise,12999.0,2025-05-18,,,,False,1,2025-06-17,20,Monthly
SUB_00009889,VP_C_00009260,Growth,4165.83,2024-01-26,,,,False,3,2024-04-25,20,Annual
SUB_00009890,VP_C_00009261,Growth,4999.0,2025-05-08,2026-02-17,2026-02-17,Better deal elsewhere,True,9,2026-02-02,20,Monthly
SUB_00009891,VP_C_00009262,Growth,4165.83,2025-07-01,,,,False,1,2025-07-31,0,Annual
SUB_00009892,VP_C_00009263,Growth,4165.83,2023-09-19,,,,False,3,2023-12-18,10,Annual
SUB_00009893,VP_C_00009264,Growth,4165.83,2023-04-26,,,,False,3,2023-07-25,0,Annual
SUB_00009894,VP_C_00009265,Enterprise,10832.5,2024-10-03,,,,False,2,2024-12-02,10,Annual
SUB_00009895,VP_C_00009266,Growth,4999.0,2024-04-22,2025-11-22,2025-11-22,Business closed,True,19,2025-11-13,5,Monthly
SUB_00009896,VP_C_00009267,Enterprise,12999.0,2024-03-12,2025-06-10,2025-06-10,Integration issues,True,15,2025-06-05,10,Monthly
SUB_00009897,VP_C_00009267,Growth,4999.0,2025-08-10,,,,False,5,2025-09-09,0,Monthly
SUB_00009898,VP_C_00009268,Growth,4999.0,2024-08-22,2024-08-31,2024-08-31,Integration issues,True,0,,0,Monthly
SUB_00009899,VP_C_00009269,Growth,4165.83,2023-06-22,,,,False,3,2023-09-20,0,Annual
SUB_00009900,VP_C_00009270,Starter,1999.0,2025-06-16,,,,False,10,2026-04-12,5,Monthly
SUB_00009901,VP_C_00009271,Growth,4165.83,2024-12-27,2025-01-02,2025-01-02,Product missing features,True,0,,5,Annual
SUB_00009902,VP_C_00009272,Enterprise,10832.5,2024-12-09,2025-12-29,2025-12-29,Integration issues,True,1,2025-01-08,15,Annual
SUB_00009903,VP_C_00009273,Growth,4999.0,2025-06-05,,,,False,10,2026-04-01,25,Monthly
SUB_00009904,VP_C_00009274,Starter,1999.0,2025-03-24,,,,False,13,2026-04-18,0,Monthly
SUB_00009905,VP_C_00009275,Enterprise,12999.0,2024-05-13,2024-12-29,2024-12-29,,True,7,2024-12-09,5,Monthly
SUB_00009906,VP_C_00009276,Growth,4999.0,2025-02-15,,,,False,14,2026-04-11,25,Monthly
SUB_00009907,VP_C_00009277,Growth,4999.0,2023-10-26,,,,False,30,2026-04-13,5,Monthly
SUB_00009908,VP_C_00009278,Enterprise,12999.0,2023-08-19,2025-08-24,2025-08-24,,True,24,2025-08-08,10,Monthly
SUB_00009909,VP_C_00009279,Starter,1665.83,2024-06-19,,,,False,2,2024-08-18,15,Annual
SUB_00009910,VP_C_00009280,Enterprise,10832.5,2023-04-16,,,,False,3,2023-07-15,0,Annual
SUB_00009911,VP_C_00009281,Starter,1665.83,2023-04-01,,,,False,3,2023-06-30,0,Annual
SUB_00009912,VP_C_00009282,Growth,4999.0,2025-01-19,2025-03-09,2025-03-09,Too expensive,True,1,2025-02-18,15,Monthly
SUB_00009913,VP_C_00009283,Starter,1665.83,2024-09-09,,,,False,2,2024-11-08,0,Annual
SUB_00009914,VP_C_00009284,Growth,4165.83,2025-09-09,,,,False,1,2025-10-09,25,Annual
SUB_00009915,VP_C_00009285,Growth,4999.0,2024-09-05,2025-12-16,2025-12-16,Switched to competitor,True,15,2025-11-29,20,Monthly
SUB_00009916,VP_C_00009286,Growth,4165.83,2025-06-04,,,,False,1,2025-07-04,0,Annual
SUB_00009917,VP_C_00009287,Growth,4999.0,2024-01-07,2024-08-12,2024-08-12,Product missing features,True,7,2024-08-04,10,Monthly
SUB_00009918,VP_C_00009288,Growth,4999.0,2023-09-05,,,,False,32,2026-04-22,20,Monthly
SUB_00009919,VP_C_00009289,Starter,1999.0,2025-06-09,2026-02-14,2026-02-14,Too expensive,True,8,2026-02-04,0,Monthly
SUB_00009920,VP_C_00009290,Starter,1665.83,2025-05-20,,,,False,1,2025-06-19,15,Annual
SUB_00009921,VP_C_00009291,Growth,4165.83,2024-11-11,,,,False,2,2025-01-10,20,Annual
SUB_00009922,VP_C_00009292,Growth,4999.0,2024-05-21,2024-09-07,2024-09-07,Business closed,True,3,2024-08-19,10,Monthly
SUB_00009923,VP_C_00009293,Growth,4165.83,2025-05-06,,,,False,1,2025-06-05,0,Annual
SUB_00009924,VP_C_00009294,Growth,4999.0,2024-12-19,2025-04-24,2025-04-24,Business closed,True,4,2025-04-18,0,Monthly
SUB_00009925,VP_C_00009295,Growth,4999.0,2025-09-13,2026-01-09,2026-01-09,Switched to competitor,True,3,2025-12-12,5,Monthly
SUB_00009926,VP_C_00009295,Growth,4999.0,2026-03-05,,,,False,4,2026-04-04,20,Monthly
SUB_00009927,VP_C_00009296,Growth,4165.83,2024-03-18,,,,False,3,2024-06-16,0,Annual
SUB_00009928,VP_C_00009297,Enterprise,10832.5,2024-03-07,,,,False,3,2024-06-05,5,Annual
SUB_00009929,VP_C_00009298,Enterprise,12999.0,2023-02-28,2023-10-09,2023-10-09,Integration issues,True,7,2023-09-26,0,Monthly
SUB_00009930,VP_C_00009299,Growth,4999.0,2024-10-15,2025-05-09,2025-05-09,Business closed,True,6,2025-04-13,0,Monthly
SUB_00009931,VP_C_00009300,Starter,1999.0,2023-04-18,2025-07-12,2025-07-12,Settlement delays,True,27,2025-07-06,15,Monthly
SUB_00009932,VP_C_00009301,Growth,4999.0,2025-06-04,,,,False,10,2026-03-31,25,Monthly
SUB_00009933,VP_C_00009302,Growth,4999.0,2025-02-27,2025-06-15,2025-06-15,Better deal elsewhere,True,3,2025-05-28,10,Monthly
SUB_00009934,VP_C_00009303,Growth,4999.0,2023-10-14,2025-04-30,2025-04-30,Settlement delays,True,18,2025-04-06,25,Monthly
SUB_00009935,VP_C_00009304,Growth,4165.83,2025-05-12,,,,False,1,2025-06-11,0,Annual
SUB_00009936,VP_C_00009305,Starter,1999.0,2025-01-11,2025-04-19,2025-04-19,Business closed,True,3,2025-04-11,10,Monthly
SUB_00009937,VP_C_00009306,Enterprise,10832.5,2025-01-20,,,,False,2,2025-03-21,0,Annual
SUB_00009938,VP_C_00009307,Enterprise,10832.5,2023-10-10,,,,False,3,2024-01-08,5,Annual
SUB_00009939,VP_C_00009308,Enterprise,10832.5,2025-07-15,,,,False,1,2025-08-14,25,Annual
SUB_00009940,VP_C_00009309,Growth,4999.0,2023-09-15,2024-12-16,2024-12-16,Too expensive,True,15,2024-12-08,5,Monthly
SUB_00009941,VP_C_00009309,Starter,1999.0,2025-03-01,,,,False,1,2025-03-31,10,Monthly
SUB_00009942,VP_C_00009310,Starter,1999.0,2024-10-17,,,,False,18,2026-04-10,0,Monthly
SUB_00009943,VP_C_00009311,Growth,4999.0,2024-06-04,2024-07-10,2024-07-10,Settlement delays,True,1,2024-07-04,0,Monthly
SUB_00009944,VP_C_00009312,Enterprise,10832.5,2023-12-03,,,,False,3,2024-03-02,15,Annual
SUB_00009945,VP_C_00009313,Starter,1999.0,2024-03-05,2024-08-23,2024-08-23,Business closed,True,5,2024-08-02,5,Monthly
SUB_00009946,VP_C_00009314,Growth,4165.83,2024-11-13,,,,False,2,2025-01-12,15,Annual
SUB_00009947,VP_C_00009315,Enterprise,12999.0,2025-05-06,,,,False,11,2026-04-01,0,Monthly
SUB_00009948,VP_C_00009316,Growth,4165.83,2023-09-15,2023-10-05,2023-10-05,Too expensive,True,0,,25,Annual
SUB_00009949,VP_C_00009317,Growth,4999.0,2024-01-01,2025-02-02,2025-02-02,,True,13,2025-01-25,10,Monthly
SUB_00009950,VP_C_00009318,Growth,4165.83,2023-03-27,2024-04-15,2024-04-15,Poor customer support,True,1,2023-04-26,0,Annual
SUB_00009951,VP_C_00009319,Starter,1665.83,2023-01-14,2024-02-01,2024-02-01,Product missing features,True,1,2023-02-13,0,Annual
SUB_00009952,VP_C_00009320,Starter,1999.0,2023-04-14,2024-08-31,2024-08-31,Settlement delays,True,16,2024-08-06,0,Monthly
SUB_00009953,VP_C_00009321,Enterprise,10832.5,2024-12-31,,,,False,2,2025-03-01,5,Annual
SUB_00009954,VP_C_00009322,Growth,4165.83,2025-04-05,,,,False,1,2025-05-05,15,Annual
SUB_00009955,VP_C_00009323,Growth,4165.83,2024-05-12,,,,False,2,2024-07-11,20,Annual
SUB_00009956,VP_C_00009324,Growth,4999.0,2023-09-06,2024-12-25,2024-12-25,Too expensive,True,15,2024-11-29,25,Monthly
SUB_00009957,VP_C_00009325,Starter,1665.83,2024-08-22,,,,False,2,2024-10-21,0,Annual
SUB_00009958,VP_C_00009326,Enterprise,10832.5,2024-05-21,,,,False,2,2024-07-20,0,Annual
SUB_00009959,VP_C_00009327,Growth,4999.0,2023-08-15,,,,False,32,2026-04-01,0,Monthly
SUB_00009960,VP_C_00009328,Starter,1999.0,2024-08-28,,,,False,20,2026-04-20,0,Monthly
SUB_00009961,VP_C_00009329,Starter,1665.83,2024-03-20,,,,False,3,2024-06-18,20,Annual
SUB_00009962,VP_C_00009330,Starter,1999.0,2024-11-12,,,,False,17,2026-04-06,25,Monthly
SUB_00009963,VP_C_00009331,Starter,1999.0,2023-09-30,2023-11-12,2023-11-12,Integration issues,True,1,2023-10-30,20,Monthly
SUB_00009964,VP_C_00009332,Growth,4165.83,2023-04-17,,,,False,3,2023-07-16,0,Annual
SUB_00009965,VP_C_00009333,Enterprise,12999.0,2025-03-10,,,,False,13,2026-04-04,0,Monthly
SUB_00009966,VP_C_00009334,Starter,1665.83,2025-04-26,,,,False,1,2025-05-26,0,Annual
SUB_00009967,VP_C_00009335,Growth,4999.0,2024-12-26,,,,False,16,2026-04-20,25,Monthly
SUB_00009968,VP_C_00009336,Enterprise,12999.0,2024-05-14,2025-12-18,2025-12-18,Integration issues,True,19,2025-12-05,0,Monthly
SUB_00009969,VP_C_00009337,Growth,4165.83,2024-07-28,,,,False,2,2024-09-26,0,Annual
SUB_00009970,VP_C_00009338,Growth,4999.0,2024-09-13,2026-02-20,2026-02-20,Better deal elsewhere,True,17,2026-02-05,5,Monthly
SUB_00009971,VP_C_00009339,Starter,1665.83,2025-05-07,,,,False,1,2025-06-06,0,Annual
SUB_00009972,VP_C_00009340,Starter,1665.83,2024-08-02,2025-08-22,2025-08-22,Switched to competitor,True,1,2024-09-01,20,Annual
SUB_00009973,VP_C_00009341,Growth,4999.0,2024-01-20,2024-07-31,2024-07-31,,True,6,2024-07-18,10,Monthly
SUB_00009974,VP_C_00009342,Enterprise,10832.5,2024-09-13,,,,False,2,2024-11-12,20,Annual
SUB_00009975,VP_C_00009343,Starter,1999.0,2024-06-15,2024-10-24,2024-10-24,Switched to competitor,True,4,2024-10-13,25,Monthly
SUB_00009976,VP_C_00009344,Starter,1999.0,2025-06-10,,,,False,10,2026-04-06,0,Monthly
SUB_00009977,VP_C_00009345,Growth,4165.83,2025-08-05,,,,False,1,2025-09-04,25,Annual
SUB_00009978,VP_C_00009346,Growth,4165.83,2024-11-14,,,,False,2,2025-01-13,10,Annual
SUB_00009979,VP_C_00009347,Enterprise,12999.0,2024-01-27,2024-05-03,2024-05-03,Business closed,True,3,2024-04-26,0,Monthly
SUB_00009980,VP_C_00009348,Growth,4999.0,2023-02-13,2023-05-31,2023-05-31,Poor customer support,True,3,2023-05-14,0,Monthly
SUB_00009981,VP_C_00009349,Starter,1999.0,2024-09-08,2025-04-28,2025-04-28,Settlement delays,True,7,2025-04-06,15,Monthly
SUB_00009982,VP_C_00009349,Enterprise,12999.0,2025-06-22,,,,False,5,2025-07-22,15,Monthly
SUB_00009983,VP_C_00009350,Starter,1665.83,2023-04-21,,,,False,3,2023-07-20,0,Annual
SUB_00009984,VP_C_00009351,Starter,1665.83,2024-08-27,,,,False,2,2024-10-26,0,Annual
SUB_00009985,VP_C_00009352,Growth,4165.83,2025-05-08,,,,False,1,2025-06-07,10,Annual
SUB_00009986,VP_C_00009353,Starter,1999.0,2025-03-23,2026-03-05,2026-03-05,Too expensive,True,11,2026-02-16,5,Monthly
SUB_00009987,VP_C_00009354,Growth,4165.83,2024-10-20,,,,False,2,2024-12-19,0,Annual
SUB_00009988,VP_C_00009355,Growth,4999.0,2025-09-03,2026-02-06,2026-02-06,Integration issues,True,5,2026-01-31,0,Monthly
SUB_00009989,VP_C_00009356,Growth,4165.83,2023-04-11,,,,False,3,2023-07-10,0,Annual
SUB_00009990,VP_C_00009357,Growth,4999.0,2024-08-12,2024-11-01,2024-11-01,Settlement delays,True,2,2024-10-11,5,Monthly
SUB_00009991,VP_C_00009358,Growth,4999.0,2023-04-08,2023-05-23,2023-05-23,Settlement delays,True,1,2023-05-08,25,Monthly
SUB_00009992,VP_C_00009359,Growth,4165.83,2023-05-01,,,,False,3,2023-07-30,0,Annual
SUB_00009993,VP_C_00009360,Growth,4999.0,2025-09-16,2026-03-06,2026-03-06,Integration issues,True,5,2026-02-13,0,Monthly
SUB_00009994,VP_C_00009361,Growth,4999.0,2025-02-21,2026-03-28,2026-03-28,Poor customer support,True,13,2026-03-18,25,Monthly
